22	41	66	81	89	97	102	107	117	118	144	145	156	170	174	183	195	196
15	22	36	41	66	81	89	97	102	107	109	117	118	156	170	174	183	195
15	22	41	48	68	81	89	97	102	107	117	118	137	156	170	183	194	195
15	22	26	29	41	66	68	81	89	97	102	107	117	118	156	170	183	195
15	22	29	41	48	66	81	89	97	102	107	117	118	156	170	174	183	195
15	22	41	48	81	89	97	102	107	117	118	137	156	170	174	183	194	195
15	22	41	81	89	97	102	107	117	118	144	153	156	170	174	183	194	195
2	8	22	41	81	89	97	102	107	117	118	156	164	170	174	183	194	195
2	22	41	81	89	97	102	107	117	118	137	147	156	170	174	183	190	195
2	22	29	41	81	89	97	102	107	117	118	144	147	156	170	174	183	195
8	22	41	81	86	89	97	102	107	117	118	145	156	170	174	183	194	195
15	22	41	66	68	81	86	89	97	102	107	117	118	156	170	183	190	195
2	22	26	41	68	81	89	97	102	107	117	118	147	156	164	170	183	195
22	29	41	68	81	89	97	102	107	117	118	144	145	156	170	183	194	195
15	22	26	41	66	81	89	97	102	107	117	118	156	164	170	174	183	195
15	22	26	36	41	66	68	81	89	97	102	107	117	118	156	170	183	195
15	22	41	66	81	89	97	102	107	109	117	118	153	156	170	174	183	195
22	41	68	81	89	97	102	107	117	118	145	156	170	183	190	194	195	196
22	41	48	81	86	89	97	102	107	117	118	145	156	170	174	183	194	195
22	41	48	81	89	97	102	107	117	118	145	156	170	174	183	194	195	196
22	41	81	89	97	102	107	117	118	144	145	156	164	170	174	183	194	195
2	22	29	41	68	81	89	97	102	107	117	118	147	156	170	183	190	195
15	22	41	81	89	97	102	107	109	117	118	137	147	156	170	174	183	195
2	22	41	66	81	89	97	102	107	117	118	156	170	174	183	190	195	196
2	22	26	41	81	86	89	97	102	107	117	118	156	170	174	183	194	195
8	22	36	41	66	68	81	89	97	102	107	117	118	145	156	170	183	195
2	22	41	48	81	89	97	102	107	117	118	137	156	170	174	183	194	195
2	22	41	66	81	89	97	102	107	117	118	137	144	156	170	174	183	195
15	22	29	41	68	81	89	97	102	107	117	118	156	170	183	190	194	195
15	22	36	41	68	81	89	97	102	107	117	118	147	156	170	183	190	195
8	22	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195	196
2	8	22	41	68	81	89	97	102	107	117	118	153	156	170	183	194	195
22	41	81	86	89	97	102	107	117	118	144	145	147	156	170	174	183	195
2	8	22	41	81	89	97	102	107	117	118	147	153	156	170	174	183	195
2	22	41	66	81	86	89	97	102	107	109	117	118	156	170	174	183	195
15	22	41	48	68	81	89	97	102	107	117	118	147	153	156	170	183	195
15	22	26	36	41	68	81	89	97	102	107	117	118	147	156	170	183	195
15	22	29	41	68	81	89	97	102	107	117	118	144	147	156	170	183	195
15	22	41	48	66	68	81	89	97	102	107	117	118	156	170	183	195	196
2	22	26	41	66	81	89	97	102	107	117	118	156	164	170	174	183	195
22	41	81	89	97	102	107	117	118	137	145	156	170	174	183	190	194	195
2	22	26	41	81	89	97	102	107	117	118	153	156	170	174	183	194	195
2	22	29	41	68	81	89	97	102	107	117	118	144	156	170	183	194	195
2	22	41	48	81	89	97	102	107	117	118	156	164	170	174	183	194	195
15	22	26	41	68	81	89	97	102	107	117	118	156	164	170	183	194	195
8	22	41	81	89	97	102	107	117	118	145	147	153	156	170	174	183	195
2	22	26	41	68	81	89	97	102	107	117	118	156	164	170	183	194	195
15	22	41	81	89	97	102	107	117	118	137	144	156	170	174	183	194	195
22	41	81	89	97	102	107	117	118	137	144	145	156	170	174	183	194	195
22	36	41	81	89	97	102	107	109	117	118	145	147	156	170	174	183	195
22	29	41	66	68	81	89	97	102	107	117	118	144	145	156	170	183	195
22	41	48	81	89	97	102	107	117	118	137	145	147	156	170	174	183	195
15	22	41	48	68	81	89	97	102	107	117	118	147	156	164	170	183	195
15	22	41	68	81	89	97	102	107	117	118	137	156	161	170	183	194	195
2	22	41	48	68	81	89	97	102	107	117	118	147	156	170	183	195	196
15	22	41	48	66	81	86	89	97	102	107	117	118	156	170	174	183	195
2	22	41	68	81	89	97	102	107	109	117	118	147	153	156	170	183	195
2	22	36	41	66	68	81	89	97	102	107	117	118	156	170	183	190	195
15	22	41	66	68	81	89	97	102	107	109	117	118	137	156	170	183	195
15	22	41	48	81	89	97	102	107	117	118	156	164	170	174	183	194	195
22	26	41	68	81	89	97	102	107	117	118	145	156	170	183	194	195	196
2	22	41	48	66	68	81	89	97	102	107	117	118	137	156	170	183	195
2	22	36	41	48	81	89	97	102	107	117	118	147	156	170	174	183	195
2	22	41	66	81	86	89	97	102	107	117	118	156	170	174	183	190	195
2	22	41	66	68	81	89	97	102	107	109	117	118	137	156	170	183	195
22	41	68	81	86	89	97	102	107	117	118	145	147	156	170	183	190	195
2	22	26	41	68	81	89	97	102	107	117	118	137	147	156	170	183	195
2	22	41	48	81	89	97	102	107	117	118	137	147	156	170	174	183	195
22	41	68	81	89	97	102	107	109	117	118	145	153	156	170	183	194	195
22	41	81	86	89	97	102	107	117	118	144	145	156	170	174	183	194	195
22	41	66	81	86	89	97	102	107	117	118	145	156	170	174	183	190	195
22	41	66	81	89	97	102	107	117	118	145	153	156	170	174	183	190	195
15	22	26	41	68	81	89	97	102	107	117	118	147	153	156	170	183	195
15	22	41	68	81	89	97	102	107	117	118	147	156	170	183	190	195	196
2	22	41	81	89	97	102	107	117	118	144	156	164	170	174	183	194	195
15	22	36	41	48	66	81	89	97	102	107	117	118	156	170	174	183	195
2	22	41	68	81	89	97	102	107	117	118	144	147	156	170	183	195	196
15	22	41	81	89	97	102	107	109	117	118	156	170	174	183	194	195	196
15	22	29	41	48	68	81	89	97	102	107	117	118	156	170	183	194	195
2	22	41	68	81	89	97	102	107	117	118	144	147	156	164	170	183	195
8	22	41	68	81	89	97	102	107	117	118	137	145	156	170	183	194	195
2	22	26	41	66	81	89	97	102	107	117	118	156	170	174	183	195	196
2	22	41	66	68	81	89	97	102	107	117	118	137	156	170	183	190	195
15	22	36	41	48	81	89	97	102	107	117	118	147	156	170	174	183	195
22	41	68	81	89	97	102	107	117	118	144	145	147	156	164	170	183	195
8	15	22	41	66	81	86	89	97	102	107	117	118	156	170	174	183	195
2	8	22	41	68	81	89	97	102	107	117	118	147	156	164	170	183	195
15	22	41	66	81	89	97	102	107	117	118	144	153	156	170	174	183	195
15	22	41	48	81	89	97	102	107	117	118	156	170	174	183	194	195	196
8	15	22	41	66	68	81	89	97	102	107	117	118	137	156	170	183	195
22	41	66	81	86	89	97	102	107	109	117	118	145	156	170	174	183	195
8	22	41	68	81	89	97	102	107	117	118	145	156	170	183	194	195	196
15	22	41	68	81	86	89	97	102	107	117	118	156	170	183	190	194	195
22	36	41	81	89	97	102	107	109	117	118	145	156	170	174	183	194	195
15	22	41	81	89	97	102	107	117	118	137	144	147	156	170	174	183	195
15	22	26	36	41	81	89	97	102	107	117	118	156	170	174	183	194	195
2	22	41	48	68	81	89	97	102	107	117	118	147	153	156	170	183	195
22	36	41	68	81	89	97	102	107	117	118	145	156	170	183	190	194	195
22	41	68	81	86	89	97	102	107	109	117	118	145	147	156	170	183	195
15	22	26	41	81	89	97	102	107	117	118	137	156	170	174	183	194	195
2	8	22	41	66	81	89	97	102	107	117	118	156	164	170	174	183	195
2	22	41	81	89	97	102	107	117	118	147	156	170	174	183	190	195	196
22	26	29	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195
15	22	41	68	81	89	97	102	107	109	117	118	147	156	170	183	195	196
2	8	22	41	68	81	89	97	102	107	117	118	137	147	156	170	183	195
15	22	41	81	89	97	102	107	117	118	147	153	156	170	174	183	190	195
15	22	41	66	81	89	97	102	107	117	118	144	156	164	170	174	183	195
2	22	26	41	68	81	86	89	97	102	107	117	118	156	170	183	194	195
22	26	41	66	68	81	86	89	97	102	107	117	118	145	156	170	183	195
15	22	29	41	66	68	81	89	97	102	107	117	118	144	156	170	183	195
2	22	41	81	89	97	102	107	109	117	118	147	156	164	170	174	183	195
22	29	41	48	66	81	89	97	102	107	117	118	145	156	170	174	183	195
15	22	41	66	81	86	89	97	102	107	117	118	144	156	170	174	183	195
2	22	36	41	48	66	81	89	97	102	107	117	118	156	170	174	183	195
8	15	22	41	68	81	89	97	102	107	117	118	137	147	156	170	183	195
22	41	66	81	89	97	102	107	109	117	118	145	153	156	170	174	183	195
22	29	41	81	89	97	102	107	117	118	145	156	170	174	183	190	194	195
15	22	26	29	41	66	81	89	97	102	107	117	118	156	170	174	183	195
22	41	68	81	86	89	97	102	107	109	117	118	145	156	170	183	194	195
22	36	41	48	81	89	97	102	107	117	118	145	156	170	174	183	194	195
15	22	26	41	68	81	89	97	102	107	117	118	137	156	170	183	194	195
2	8	22	41	66	81	89	97	102	107	117	118	156	170	174	183	195	196
8	22	41	81	89	97	102	107	117	118	137	145	156	170	174	183	194	195
2	22	41	68	81	86	89	97	102	107	117	118	144	156	170	183	194	195
15	22	41	66	68	81	89	97	102	107	117	118	137	144	156	170	183	195
15	22	29	41	48	81	89	97	102	107	117	118	147	156	170	174	183	195
15	22	26	36	41	81	89	97	102	107	117	118	147	156	170	174	183	195
8	22	41	66	68	81	86	89	97	102	107	117	118	145	156	170	183	195
22	36	41	48	68	81	89	97	102	107	117	118	145	156	170	183	194	195
22	41	66	81	89	97	102	107	109	117	118	137	145	156	170	174	183	195
2	22	26	41	81	89	97	102	107	117	118	137	147	156	170	174	183	195
2	22	41	66	68	81	89	97	102	107	117	118	156	170	183	190	195	196
2	22	26	29	41	68	81	89	97	102	107	117	118	147	156	170	183	195
15	22	41	68	81	89	97	102	107	117	118	156	170	183	190	194	195	196
22	26	36	41	81	89	97	102	107	117	118	145	147	156	170	174	183	195
15	22	41	66	68	81	89	97	102	107	117	118	156	170	183	190	195	196
8	15	22	41	66	81	89	97	102	107	117	118	156	164	170	174	183	195
15	22	41	48	81	89	97	102	107	117	118	147	153	156	170	174	183	195
22	26	41	81	89	97	102	107	117	118	137	145	147	156	170	174	183	195
8	15	22	36	41	68	81	89	97	102	107	117	118	147	156	170	183	195
8	15	22	36	41	66	81	89	97	102	107	117	118	156	170	174	183	195
22	41	66	81	89	97	102	107	117	118	137	145	156	170	174	183	190	195
22	26	36	41	81	89	97	102	107	117	118	145	156	170	174	183	194	195
15	22	41	68	81	86	89	97	102	107	117	118	147	156	170	183	190	195
2	22	41	68	81	89	97	102	107	117	118	137	144	147	156	170	183	195
22	29	41	48	81	89	97	102	107	117	118	145	156	170	174	183	194	195
15	22	29	41	66	81	89	97	102	107	117	118	144	156	170	174	183	195
15	22	41	68	81	89	97	102	107	109	117	118	153	156	170	183	194	195
15	22	41	66	68	81	86	89	97	102	107	109	117	118	156	170	183	195
22	41	48	66	81	86	89	97	102	107	117	118	145	156	170	174	183	195
15	22	41	81	89	97	102	107	117	118	147	156	164	170	174	183	190	195
22	41	68	81	89	97	102	107	117	118	144	145	156	170	183	194	195	196
15	22	41	68	81	86	89	97	102	107	109	117	118	156	170	183	194	195
22	36	41	68	81	89	97	102	107	109	117	118	145	156	170	183	194	195
8	15	22	36	41	81	89	97	102	107	117	118	156	170	174	183	194	195
2	22	29	41	81	89	97	102	107	117	118	156	170	174	183	190	194	195
15	22	41	66	68	81	89	97	102	107	117	118	156	164	170	183	190	195
2	22	41	81	89	97	102	107	117	118	147	156	164	170	174	183	190	195
2	22	41	48	81	89	97	102	107	117	118	147	156	170	174	183	195	196
8	15	22	41	66	81	89	97	102	107	117	118	153	156	170	174	183	195
22	41	81	89	97	102	107	117	118	145	147	156	170	174	183	190	195	196
22	41	48	68	81	86	89	97	102	107	117	118	145	147	156	170	183	195
2	22	41	66	81	89	97	102	107	117	118	144	156	164	170	174	183	195
2	22	41	81	89	97	102	107	109	117	118	147	156	170	174	183	195	196
15	22	41	68	81	89	97	102	107	117	118	137	144	156	170	183	194	195
2	22	36	41	66	81	89	97	102	107	109	117	118	156	170	174	183	195
8	22	41	81	89	97	102	107	117	118	137	145	147	156	170	174	183	195
2	22	41	48	81	89	97	102	107	117	118	147	156	164	170	174	183	195
2	22	26	41	68	81	89	97	102	107	117	118	147	153	156	170	183	195
15	22	26	41	81	89	97	102	107	117	118	156	164	170	174	183	194	195
8	15	22	41	81	89	97	102	107	117	118	156	164	170	174	183	194	195
15	22	41	68	81	89	97	102	107	117	118	147	153	156	170	183	195	201
8	15	22	41	81	89	97	102	107	117	118	137	156	170	174	183	194	195
22	29	41	52	81	89	97	102	107	117	118	145	147	156	170	174	183	195
15	22	41	81	86	89	97	102	107	117	118	147	156	170	174	183	190	195
15	22	41	81	86	89	97	102	107	109	117	118	147	156	170	174	183	195
2	22	26	36	41	66	81	89	97	102	107	117	118	156	170	174	183	195
22	41	68	81	89	97	102	107	117	118	145	153	156	170	183	190	194	195
15	22	26	29	41	68	81	89	97	102	107	117	118	156	170	183	194	195
8	15	22	41	68	81	89	97	102	107	117	118	147	156	164	170	183	195
22	26	41	68	81	89	97	102	107	117	118	137	145	156	170	183	194	195
2	22	41	81	89	97	102	107	117	118	137	144	156	170	174	183	194	195
22	29	41	68	81	89	97	102	107	117	118	144	145	147	156	170	183	195
2	22	29	41	66	68	81	89	97	102	107	117	118	144	156	170	183	195
2	22	36	41	68	81	89	97	102	107	117	118	156	170	183	190	194	195
2	22	41	81	89	97	102	107	109	117	118	137	147	156	170	174	183	195
8	15	22	36	41	81	89	97	102	107	117	118	147	156	170	174	183	195
2	22	41	66	81	89	97	102	107	117	118	144	156	170	174	183	195	196
22	41	48	81	89	97	102	107	117	118	145	153	156	170	174	183	194	195
8	22	41	81	89	97	102	107	117	118	145	153	156	170	174	183	194	195
15	22	41	68	81	89	97	102	107	117	118	144	147	153	156	170	183	195
15	22	26	41	81	89	97	102	107	117	118	156	170	174	183	194	195	196
2	22	41	66	68	81	89	97	102	107	117	118	156	164	170	183	190	195
15	22	41	48	68	81	89	97	102	107	117	118	147	156	170	183	195	196
22	26	41	81	89	97	102	107	117	118	137	145	156	170	174	183	194	195
22	29	41	68	81	89	97	102	107	117	118	145	147	156	170	183	190	195
2	22	41	66	81	89	97	102	107	117	118	153	156	170	174	183	190	195
2	8	22	36	41	66	81	89	97	102	107	117	118	156	170	174	183	195
15	22	41	81	89	97	102	107	117	118	147	156	170	174	183	190	195	196
15	22	41	81	89	97	102	107	117	118	144	156	164	170	174	183	194	195
22	41	66	68	81	86	89	97	102	107	117	118	145	156	170	183	195	201
15	22	41	48	81	86	89	97	102	107	117	118	147	156	170	174	183	195
15	22	41	66	68	81	89	97	102	107	109	117	118	156	164	170	183	195
15	22	26	41	66	68	81	89	97	102	107	117	118	137	156	170	183	195
22	41	52	68	81	89	97	102	107	117	118	145	147	156	164	170	183	195
8	22	41	81	89	97	102	107	117	118	145	156	170	174	183	194	195	196
15	22	28	41	68	81	89	97	102	107	117	118	137	147	156	170	183	195
2	18	22	29	41	68	81	89	97	102	107	117	118	156	170	183	194	195
22	28	41	81	89	97	102	107	117	118	145	147	153	156	170	174	183	195
2	22	29	41	66	68	81	89	97	102	107	117	118	156	170	183	195	201
22	41	52	66	81	89	97	102	107	117	118	145	156	170	174	183	195	196
18	22	41	81	86	89	97	102	107	117	118	145	147	156	170	174	183	195
15	22	29	41	66	68	81	89	97	102	107	117	118	156	170	183	195	201
8	15	22	41	68	81	86	89	97	102	107	117	118	156	170	183	194	195
2	22	41	81	86	89	97	102	107	109	117	118	147	156	170	174	183	195
15	18	22	29	41	68	81	89	97	102	107	117	118	147	156	170	183	195
15	22	36	41	81	89	97	102	107	117	118	144	156	170	174	183	194	195
8	22	41	68	81	89	97	102	107	117	118	145	147	156	164	170	183	195
2	22	28	41	68	81	89	97	102	107	117	118	153	156	170	183	194	195
22	41	52	81	89	97	102	107	117	118	145	156	170	174	183	194	195	196
22	41	66	68	81	86	89	97	102	107	117	118	144	145	156	170	183	195
2	22	26	36	41	81	89	97	102	107	117	118	147	156	170	174	183	195
22	41	66	68	81	89	97	102	107	109	117	118	145	156	164	170	183	195
15	22	41	81	89	97	102	107	117	118	144	147	156	170	174	183	195	196
2	22	41	68	81	86	89	97	102	107	117	118	144	147	156	170	183	195
2	18	22	36	41	68	81	89	97	102	107	117	118	147	156	170	183	195
15	22	41	52	81	89	97	102	107	117	118	153	156	170	174	183	194	195
15	18	22	41	66	81	89	97	102	107	117	118	137	156	170	174	183	195
8	15	22	41	68	81	89	97	102	107	117	118	147	156	170	183	195	196
2	22	36	41	48	68	81	89	97	102	107	117	118	156	170	183	194	195
2	22	26	41	81	89	97	102	107	117	118	147	156	170	174	183	195	196
2	18	22	41	66	81	89	97	102	107	117	118	137	156	170	174	183	195
22	41	66	68	81	89	97	102	107	117	118	145	156	170	183	190	195	196
22	41	48	81	89	97	102	107	117	118	145	147	156	170	174	183	195	196
15	22	41	66	68	81	89	97	102	107	117	118	137	156	170	183	195	201
2	22	41	68	81	89	97	102	107	117	118	144	147	153	156	170	183	195
22	41	68	81	89	97	102	107	117	118	145	156	170	183	194	195	196	201
2	22	41	48	66	81	89	97	102	107	117	118	153	156	170	174	183	195
2	22	41	81	89	97	102	107	117	118	153	156	170	174	183	194	195	201
15	22	29	41	68	81	89	97	102	107	117	118	144	156	170	183	194	195
15	22	41	68	81	89	97	102	107	109	117	118	156	170	183	194	195	196
15	22	41	52	66	81	89	97	102	107	117	118	153	156	170	174	183	195
15	22	41	66	81	89	97	102	107	117	118	153	156	170	174	183	195	201
22	41	52	68	81	89	97	102	107	117	118	137	145	147	156	170	183	195
22	41	66	68	81	89	97	102	107	117	118	144	145	156	170	183	195	196
15	22	41	52	81	86	89	97	102	107	117	118	156	170	174	183	194	195
2	22	28	41	66	81	89	97	102	107	117	118	137	156	170	174	183	195
2	18	22	41	68	81	89	97	102	107	117	118	156	170	183	194	195	196
8	22	41	68	81	86	89	97	102	107	117	118	145	147	156	170	183	195
15	22	36	41	81	89	97	102	107	117	118	156	170	174	183	194	195	201
15	22	41	52	81	89	97	102	107	117	118	137	147	156	170	174	183	195
2	18	22	41	81	86	89	97	102	107	117	118	156	170	174	183	194	195
15	22	41	81	89	97	102	107	117	118	137	156	170	174	183	194	195	201
15	22	28	41	81	86	89	97	102	107	117	118	156	170	174	183	194	195
22	28	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195	196
2	22	41	66	68	81	86	89	97	102	107	117	118	144	156	170	183	195
2	22	28	29	41	81	89	97	102	107	117	118	147	156	170	174	183	195
2	22	28	41	68	81	89	97	102	107	117	118	156	170	183	194	195	196
8	22	41	81	89	97	102	107	117	118	145	147	156	170	174	183	195	196
22	41	52	81	86	89	97	102	107	117	118	145	156	170	174	183	194	195
2	22	41	66	81	89	97	102	107	109	117	118	153	156	170	174	183	195
2	22	41	52	81	89	97	102	107	117	118	147	153	156	170	174	183	195
15	18	22	41	68	81	89	97	102	107	117	118	156	164	170	183	194	195
22	28	41	68	81	89	97	102	107	117	118	137	145	147	156	170	183	195
2	22	41	66	68	81	89	97	102	107	117	118	153	156	170	183	190	195
2	22	41	68	81	86	89	97	102	107	117	118	156	170	183	194	195	201
15	18	22	36	41	68	81	89	97	102	107	117	118	156	170	183	194	195
2	22	28	41	81	86	89	97	102	107	117	118	156	170	174	183	194	195
2	22	41	52	68	81	89	97	102	107	117	118	147	156	164	170	183	195
22	41	66	68	81	89	97	102	107	117	118	137	144	145	156	170	183	195
15	22	41	52	66	81	86	89	97	102	107	117	118	156	170	174	183	195
18	22	41	81	89	97	102	107	117	118	145	156	164	170	174	183	194	195
15	22	41	81	89	97	102	107	117	118	137	147	156	170	174	183	195	201
2	22	28	41	81	89	97	102	107	117	118	147	153	156	170	174	183	195
15	22	26	41	81	86	89	97	102	107	117	118	147	156	170	174	183	195
2	18	22	41	68	81	89	97	102	107	117	118	137	156	170	183	194	195
2	22	36	41	48	66	68	81	89	97	102	107	117	118	156	170	183	195
18	22	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195	196
2	8	22	41	66	81	86	89	97	102	107	117	118	156	170	174	183	195
15	22	41	66	81	86	89	97	102	107	117	118	156	170	174	183	195	201
18	22	29	41	81	89	97	102	107	117	118	145	147	156	170	174	183	195
22	28	36	41	66	68	81	89	97	102	107	117	118	145	156	170	183	195
2	22	29	41	52	81	89	97	102	107	117	118	147	156	170	174	183	195
15	22	41	66	81	89	97	102	107	117	118	156	164	170	174	183	195	201
15	22	28	41	66	81	89	97	102	107	117	118	156	170	174	183	195	196
22	26	41	66	81	86	89	97	102	107	117	118	145	156	170	174	183	195
15	22	41	66	68	81	89	97	102	107	117	118	144	153	156	170	183	195
2	22	41	48	66	68	81	89	97	102	107	117	118	156	170	183	195	196
22	26	36	41	68	81	89	97	102	107	117	118	145	156	170	183	194	195
22	29	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195	201
22	26	41	66	81	89	97	102	107	117	118	145	153	156	170	174	183	195
8	22	36	41	81	89	97	102	107	117	118	145	156	170	174	183	194	195
15	22	41	81	89	97	102	107	117	118	144	156	170	174	183	194	195	196
2	8	22	41	81	89	97	102	107	117	118	137	147	156	170	174	183	195
2	22	41	66	81	89	97	102	107	117	118	156	170	174	183	195	196	201
15	22	41	48	68	81	89	97	102	107	117	118	153	156	170	183	194	195
15	22	36	41	66	81	89	97	102	107	117	118	144	156	170	174	183	195
22	29	41	52	68	81	89	97	102	107	117	118	145	156	170	183	194	195
2	22	28	36	41	81	89	97	102	107	117	118	156	170	174	183	194	195
22	41	81	89	97	102	107	117	118	144	145	153	156	170	174	183	194	195
2	22	41	68	81	86	89	97	102	107	117	118	147	156	170	183	190	195
18	22	36	41	66	81	89	97	102	107	117	118	145	156	170	174	183	195
22	41	66	81	89	97	102	107	117	118	144	145	156	164	170	174	183	195
2	22	36	41	52	81	89	97	102	107	117	118	156	170	174	183	194	195
2	22	41	48	81	89	97	102	107	117	118	156	170	174	183	194	195	196
2	22	29	41	48	66	81	89	97	102	107	117	118	156	170	174	183	195
15	22	41	81	89	97	102	107	109	117	118	147	156	164	170	174	183	195
15	22	41	48	66	68	81	89	97	102	107	117	118	156	164	170	183	195
2	8	22	36	41	81	89	97	102	107	117	118	147	156	170	174	183	195
2	22	41	81	89	97	102	107	117	118	156	170	174	183	190	194	195	196
2	22	41	66	68	81	89	97	102	107	109	117	118	156	164	170	183	195
15	22	29	41	81	89	97	102	107	117	118	144	147	156	170	174	183	195
22	41	66	81	86	89	97	102	107	117	118	144	145	156	170	174	183	195
15	22	41	48	68	81	89	97	102	107	117	118	156	170	183	194	195	196
22	26	41	68	81	89	97	102	107	117	118	145	153	156	170	183	194	195
2	22	36	41	68	81	89	97	102	107	109	117	118	156	170	183	194	195
22	41	66	68	81	89	97	102	107	117	118	145	153	156	170	183	190	195
22	41	66	68	81	89	97	102	107	117	118	145	156	164	170	183	190	195
22	28	41	81	89	97	102	107	117	118	145	147	156	164	170	174	183	195
15	22	41	68	81	86	89	97	102	107	109	117	118	147	156	170	183	195
2	22	29	41	48	81	89	97	102	107	117	118	156	170	174	183	194	195
2	22	41	81	89	97	102	107	117	118	137	144	147	156	170	174	183	195
15	22	26	41	68	81	86	89	97	102	107	117	118	156	170	183	194	195
22	41	81	89	97	102	107	117	118	145	156	164	170	174	183	194	195	201
2	22	26	41	66	81	86	89	97	102	107	117	118	156	170	174	183	195
22	41	66	68	81	89	97	102	107	117	118	137	145	156	170	183	190	195
15	22	41	48	66	68	81	86	89	97	102	107	117	118	156	170	183	195
22	26	41	68	81	86	89	97	102	107	117	118	145	147	156	170	183	195
15	22	41	66	68	81	89	97	102	107	117	118	153	156	170	183	190	195
22	36	41	81	89	97	102	107	117	118	144	145	147	156	170	174	183	195
22	41	66	68	81	89	97	102	107	109	117	118	137	145	156	170	183	195
2	22	41	48	66	68	81	89	97	102	107	117	118	156	164	170	183	195
22	41	48	68	81	86	89	97	102	107	117	118	145	156	170	183	194	195
22	29	41	66	81	89	97	102	107	117	118	144	145	156	170	174	183	195
2	22	41	68	81	86	89	97	102	107	109	117	118	147	156	170	183	195
15	22	41	52	66	81	89	97	102	107	117	118	156	164	170	174	183	195
15	22	26	41	68	81	89	97	102	107	117	118	147	156	170	183	195	196
2	22	26	41	81	89	97	102	107	117	118	147	156	164	170	174	183	195
2	22	41	66	68	81	89	97	102	107	109	117	118	153	156	170	183	195
2	22	41	66	68	81	89	97	102	107	109	117	118	156	170	183	195	196
22	26	29	41	81	89	97	102	107	117	118	145	156	170	174	183	194	195
22	41	66	81	89	97	102	107	117	118	145	156	164	170	174	183	190	195
22	41	66	68	81	89	97	102	107	109	117	118	145	153	156	170	183	195
2	22	41	48	66	68	81	89	97	102	107	117	118	153	156	170	183	195
2	22	36	41	81	89	97	102	107	117	118	144	147	156	170	174	183	195
15	22	29	41	52	68	81	89	97	102	107	117	118	147	156	170	183	195
22	41	68	81	89	97	102	107	109	117	118	145	156	164	170	183	194	195
8	22	41	68	81	89	97	102	107	117	118	145	153	156	170	183	194	195
22	41	81	89	97	102	107	117	118	137	144	145	147	156	170	174	183	195
8	22	41	66	81	89	97	102	107	117	118	145	153	156	170	174	183	195
22	41	81	89	97	102	107	109	117	118	145	147	156	170	174	183	195	196
15	22	41	68	81	89	97	102	107	117	118	144	147	156	164	170	183	195
2	8	22	41	68	81	89	97	102	107	117	118	147	153	156	170	183	195
2	22	41	81	86	89	97	102	107	117	118	147	156	170	174	183	190	195
2	8	22	41	66	68	81	89	97	102	107	117	118	137	156	170	183	195
15	22	29	41	81	89	97	102	107	117	118	156	170	174	183	190	194	195
15	22	41	66	81	89	97	102	107	117	118	137	156	170	174	183	195	201
15	22	41	48	68	81	86	89	97	102	107	117	118	147	156	170	183	195
15	22	41	68	81	89	97	102	107	117	118	147	156	164	170	183	190	195
15	22	41	48	68	81	86	89	97	102	107	117	118	156	170	183	194	195
15	22	36	41	66	68	81	89	97	102	107	117	118	144	156	170	183	195
2	8	22	41	81	89	97	102	107	117	118	156	170	174	183	194	195	196
2	22	41	81	89	97	102	107	117	118	147	153	156	170	174	183	195	201
15	22	28	41	66	81	89	97	102	107	117	118	137	156	170	174	183	195
2	8	22	41	81	89	97	102	107	117	118	147	156	164	170	174	183	195
22	36	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195	201
15	22	41	68	81	86	89	97	102	107	117	118	144	147	156	170	183	195
2	22	26	36	41	66	68	81	89	97	102	107	117	118	156	170	183	195
15	22	41	52	66	68	81	89	97	102	107	117	118	137	156	170	183	195
22	28	41	81	86	89	97	102	107	117	118	145	147	156	170	174	183	195
15	22	36	41	48	81	89	97	102	107	117	118	156	170	174	183	194	195
2	22	41	66	68	81	89	97	102	107	117	118	144	156	164	170	183	195
22	41	81	86	89	97	102	107	117	118	145	156	170	174	183	194	195	201
2	8	22	41	68	81	86	89	97	102	107	117	118	147	156	170	183	195
22	41	68	81	89	97	102	107	117	118	145	147	156	164	170	183	195	201
22	36	41	81	89	97	102	107	117	118	144	145	156	170	174	183	194	195
15	22	36	41	52	66	68	81	89	97	102	107	117	118	156	170	183	195
18	22	36	41	68	81	89	97	102	107	117	118	145	147	156	170	183	195
15	22	26	41	81	89	97	102	107	117	118	147	153	156	170	174	183	195
15	22	26	41	66	68	81	89	97	102	107	117	118	156	170	183	195	196
2	22	41	52	68	81	89	97	102	107	117	118	156	170	183	194	195	196
22	41	48	81	89	97	102	107	117	118	137	145	156	170	174	183	194	195
2	22	36	41	66	81	89	97	102	107	117	118	144	156	170	174	183	195
15	22	41	48	81	89	97	102	107	117	118	147	156	164	170	174	183	195
22	41	68	81	89	97	102	107	117	118	145	147	153	156	170	183	195	201
22	41	66	81	89	97	102	107	117	118	145	156	170	174	183	195	196	201
22	41	48	66	81	89	97	102	107	117	118	137	145	156	170	174	183	195
2	22	28	29	41	68	81	89	97	102	107	117	118	156	170	183	194	195
