22	39	41	68	81	89	97	102	107	117	118	147	156	158	170	183	195
7	22	41	68	81	89	97	102	107	116	117	118	156	157	170	183	195
22	40	41	52	81	89	97	102	107	117	118	145	156	170	183	195	196
18	22	41	81	89	97	102	107	117	118	152	153	156	170	174	183	195
2	22	40	41	81	89	97	102	107	117	118	153	156	170	183	195	201
2	7	22	40	41	81	89	97	102	107	117	118	153	156	170	183	195
22	30	41	68	81	89	97	102	107	117	118	152	156	157	170	183	195
22	40	41	81	89	97	102	107	116	117	118	156	170	183	195	196	201
22	39	41	68	81	89	97	102	107	117	118	156	161	170	183	194	195
22	39	41	42	81	89	97	102	107	117	118	147	156	170	174	183	195
2	22	40	41	81	89	97	102	107	117	118	156	170	183	195	196	201
6	22	41	68	81	89	97	102	107	117	118	152	153	156	170	183	195
20	22	40	41	81	89	97	102	107	117	118	145	156	170	183	195	196
22	40	41	45	81	89	97	102	107	116	117	118	137	156	170	183	195
22	39	41	48	68	81	89	97	102	107	117	118	152	156	170	183	195
15	22	29	40	41	81	89	97	102	107	117	118	156	170	183	195	201
22	39	41	52	68	81	89	97	102	107	117	118	156	157	170	183	195
18	22	39	41	81	89	97	102	107	117	118	156	170	174	183	194	195
22	30	39	41	81	89	97	102	107	116	117	118	156	170	174	183	195
22	39	41	52	68	81	89	97	102	107	117	118	147	156	170	183	195
22	41	81	89	97	102	107	117	118	145	156	157	161	170	174	183	195
18	22	36	41	81	89	97	102	107	116	117	118	156	170	174	183	195
21	22	41	81	89	97	102	107	117	118	145	156	170	174	183	195	196
22	41	68	81	84	89	97	102	107	116	117	118	153	156	170	183	195
8	22	39	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	41	81	89	97	102	107	117	118	145	156	157	170	174	175	183	195
6	15	22	40	41	81	89	97	102	107	117	118	137	156	170	183	195
22	41	68	81	89	97	102	107	117	118	152	156	161	170	183	195	196
22	39	41	81	89	97	102	107	116	117	118	144	156	170	174	183	195
22	35	41	81	89	97	102	107	117	118	147	156	158	170	174	183	195
22	39	41	68	81	89	97	102	107	117	118	156	157	170	183	195	201
21	22	36	40	41	81	89	97	102	107	116	117	118	156	170	183	195
22	30	39	41	81	89	97	102	107	117	118	147	156	170	174	183	195
15	22	36	40	41	81	89	97	102	107	117	118	156	170	183	190	195
15	18	22	40	41	81	89	97	102	107	117	118	156	157	170	183	195
22	41	68	81	89	97	102	107	109	117	118	152	156	170	183	195	196
22	40	41	81	86	89	97	102	107	109	116	117	118	156	170	183	195
22	30	36	41	68	81	89	97	102	107	116	117	118	156	170	183	195
22	41	68	81	86	89	97	102	107	112	116	117	118	156	170	183	195
6	15	22	29	40	41	81	89	97	102	107	117	118	156	170	183	195
22	41	68	81	89	97	102	107	112	117	118	152	156	164	170	183	195
22	36	41	81	89	97	102	107	112	116	117	118	156	170	174	183	195
8	22	40	41	81	89	97	102	107	117	118	145	156	170	183	195	196
21	22	41	68	81	89	97	102	107	117	118	145	156	157	170	183	195
3	22	36	41	81	89	97	102	107	116	117	118	156	170	174	183	195
18	22	41	81	89	97	102	107	117	118	152	156	157	170	174	183	195
22	41	68	81	89	97	102	107	117	118	152	153	156	170	183	190	195
22	41	68	81	89	97	102	107	116	117	118	156	164	170	183	190	195
22	41	81	86	89	97	102	107	116	117	118	156	170	174	183	195	201
15	22	41	68	81	89	97	102	107	112	117	118	153	156	170	183	195
22	41	48	81	89	97	102	107	117	118	152	156	170	174	183	195	196
22	41	48	81	89	97	102	107	116	117	118	156	170	174	183	195	196
2	6	22	40	41	81	89	97	102	107	117	118	153	156	170	183	195
22	28	41	68	81	89	97	102	107	116	117	118	156	157	170	183	195
2	3	22	41	81	89	97	102	107	117	118	156	157	170	174	183	195
15	22	41	77	81	89	97	102	107	117	118	156	157	170	174	183	195
21	22	36	41	68	81	89	97	102	107	117	118	152	156	170	183	195
22	41	46	81	89	97	102	107	116	117	118	153	156	170	174	183	195
20	22	40	41	81	89	97	102	107	116	117	118	156	170	183	195	196
22	39	41	66	81	89	97	102	107	117	118	156	158	170	174	183	195
22	35	41	68	81	89	97	102	107	116	117	118	156	164	170	183	195
7	15	22	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	36	41	68	81	89	97	102	107	116	117	118	156	170	183	195	201
2	22	40	41	77	81	89	97	102	107	117	118	156	170	183	195	196
15	22	40	41	81	86	89	97	102	107	117	118	156	170	183	190	195
7	22	40	41	81	86	89	97	102	107	117	118	145	156	170	183	195
22	35	41	68	81	89	97	102	107	112	117	118	156	170	183	195	196
22	40	41	46	81	89	97	102	107	117	118	145	153	156	170	183	195
22	35	41	81	89	97	102	107	112	117	118	156	170	174	183	195	196
22	39	41	68	81	89	97	102	107	117	118	147	156	170	183	195	201
22	40	41	81	89	97	102	107	117	118	144	145	156	164	170	183	195
22	36	40	41	45	81	89	97	102	107	117	118	152	156	170	183	195
8	22	41	81	89	97	102	107	117	118	152	156	157	170	174	183	195
22	39	41	42	66	68	81	89	97	102	107	117	118	156	170	183	195
22	41	81	86	89	97	102	107	112	117	118	152	156	170	174	183	195
2	22	40	41	46	81	89	97	102	107	117	118	153	156	170	183	195
2	22	41	81	89	97	102	107	117	118	144	156	157	170	174	183	195
6	22	41	68	81	89	97	102	107	117	118	137	152	156	170	183	195
22	41	68	81	89	97	102	107	116	117	118	156	164	170	175	183	195
22	35	41	68	81	89	97	102	107	112	117	118	137	156	170	183	195
7	22	39	41	81	89	97	102	107	117	118	147	156	170	174	183	195
22	35	41	68	81	89	97	102	107	112	117	118	156	158	170	183	195
22	36	40	41	46	81	89	97	102	107	116	117	118	156	170	183	195
15	22	30	40	41	81	89	97	102	107	117	118	156	170	183	195	196
22	35	41	81	89	97	102	107	117	118	147	153	156	170	174	183	195
18	22	40	41	81	89	97	102	107	116	117	118	137	156	170	183	195
21	22	41	81	89	97	102	107	117	118	145	156	158	170	174	183	195
18	22	29	40	41	81	89	97	102	107	117	118	145	156	170	183	195
18	22	40	41	81	89	97	102	107	117	118	152	153	156	170	183	195
22	41	48	81	86	89	97	102	107	116	117	118	156	170	174	183	195
22	36	40	41	48	81	89	97	102	107	117	118	145	156	170	183	195
22	40	41	52	81	89	97	102	107	117	118	145	156	157	170	183	195
22	26	41	81	86	89	97	102	107	116	117	118	156	170	174	183	195
22	40	41	46	81	86	89	97	102	107	117	118	152	156	170	183	195
22	41	68	81	86	89	97	102	107	112	117	118	145	156	170	183	195
22	39	41	68	81	84	89	97	102	107	117	118	152	156	170	183	195
8	22	41	68	81	89	97	102	107	117	118	137	152	156	170	183	195
22	35	41	68	81	89	97	102	107	117	118	152	153	156	170	183	195
22	36	40	41	46	81	89	97	102	107	117	118	145	156	170	183	195
22	28	36	41	81	89	97	102	107	116	117	118	156	170	174	183	195
22	39	41	81	84	89	97	102	107	117	118	156	170	174	183	194	195
22	36	41	68	77	81	89	97	102	107	117	118	152	156	170	183	195
21	22	41	68	81	89	97	102	107	116	117	118	156	164	170	183	195
8	22	36	41	81	89	97	102	107	117	118	152	156	170	174	183	195
21	22	41	68	81	89	97	102	107	117	118	152	156	170	183	195	196
22	39	41	68	81	89	97	102	107	117	118	152	156	170	183	195	201
22	40	41	52	81	86	89	97	102	107	117	118	152	156	170	183	195
22	41	81	89	97	102	107	109	116	117	118	153	156	170	174	183	195
22	28	39	41	81	89	97	102	107	117	118	152	156	170	174	183	195
22	41	68	77	81	89	97	102	107	117	118	152	156	157	170	183	195
22	40	41	45	81	89	97	102	107	116	117	118	156	164	170	183	195
22	26	40	41	81	86	89	97	102	107	117	118	152	156	170	183	195
15	21	22	41	68	81	89	97	102	107	117	118	137	156	170	183	195
20	22	39	41	81	89	97	102	107	117	118	156	170	174	183	194	195
7	22	41	81	89	97	102	107	116	117	118	156	164	170	174	183	195
22	39	41	81	89	97	102	107	109	117	118	156	170	174	183	194	195
22	28	39	41	68	81	89	97	102	107	117	118	147	156	170	183	195
8	15	22	40	41	81	89	97	102	107	117	118	153	156	170	183	195
2	22	40	41	81	89	97	102	107	117	118	144	156	164	170	183	195
22	41	52	81	89	97	102	107	116	117	118	156	170	174	183	195	196
22	41	52	81	89	97	102	107	116	117	118	153	156	170	174	183	195
22	40	41	45	81	86	89	97	102	107	117	118	145	156	170	183	195
22	41	46	81	89	97	102	107	116	117	118	137	156	170	174	183	195
2	3	22	40	41	81	89	97	102	107	117	118	137	156	170	183	195
22	41	68	81	86	89	97	102	107	116	117	118	156	161	170	183	195
15	21	22	36	41	81	89	97	102	107	117	118	156	170	174	183	195
21	22	41	68	81	86	89	97	102	107	117	118	145	156	170	183	195
22	41	48	68	81	89	97	102	107	117	118	137	152	156	170	183	195
22	40	41	81	86	89	97	102	107	112	117	118	152	156	170	183	195
21	22	40	41	81	89	97	102	107	117	118	152	156	164	170	183	195
2	22	41	81	89	97	102	107	109	117	118	156	157	170	174	183	195
15	21	22	41	81	89	97	102	107	117	118	156	170	174	183	195	196
3	15	22	40	41	81	89	97	102	107	117	118	156	164	170	183	195
15	22	40	41	81	84	89	97	102	107	117	118	153	156	170	183	195
3	15	22	40	41	81	86	89	97	102	107	117	118	156	170	183	195
22	40	41	81	89	97	102	107	117	118	152	156	164	170	175	183	195
22	41	81	89	97	102	107	117	118	144	152	156	170	174	183	195	196
22	41	81	84	89	97	102	107	117	118	145	156	157	170	174	183	195
22	35	41	66	81	89	97	102	107	117	118	156	170	174	183	195	196
22	30	40	41	81	89	97	102	107	116	117	118	137	156	170	183	195
22	39	41	68	77	81	89	97	102	107	117	118	152	156	170	183	195
22	36	41	68	81	89	97	102	107	109	116	117	118	156	170	183	195
2	22	41	68	77	81	89	97	102	107	117	118	156	157	170	183	195
22	40	41	81	89	97	102	107	117	118	145	156	157	170	183	195	201
22	41	42	68	81	89	97	102	107	117	118	145	156	170	183	194	195
8	22	40	41	81	89	97	102	107	117	118	152	153	156	170	183	195
2	22	26	40	41	81	89	97	102	107	117	118	156	157	170	183	195
15	22	41	81	89	97	102	107	117	118	156	157	161	170	174	183	195
21	22	40	41	81	89	97	102	107	117	118	145	156	164	170	183	195
22	41	68	81	89	97	102	107	112	117	118	137	145	156	170	183	195
22	39	41	45	66	68	81	89	97	102	107	117	118	156	170	183	195
22	39	41	45	68	81	89	97	102	107	117	118	152	156	170	183	195
22	41	77	81	86	89	97	102	107	117	118	152	156	170	174	183	195
22	35	41	68	81	89	97	102	107	117	118	137	152	156	170	183	195
15	22	26	40	41	81	89	97	102	107	117	118	156	164	170	183	195
20	22	36	41	81	89	97	102	107	116	117	118	156	170	174	183	195
22	40	41	52	81	86	89	97	102	107	117	118	145	156	170	183	195
22	41	81	86	89	97	102	107	116	117	118	156	170	174	175	183	195
22	28	41	81	89	97	102	107	117	118	152	153	156	170	174	183	195
15	18	22	29	40	41	81	89	97	102	107	117	118	156	170	183	195
3	22	39	41	81	89	97	102	107	116	117	118	156	170	174	183	195
22	39	41	45	68	81	89	97	102	107	117	118	156	157	170	183	195
22	41	52	81	86	89	97	102	107	116	117	118	156	170	174	183	195
22	40	41	81	89	97	102	107	117	118	137	145	156	170	183	195	201
15	21	22	41	81	86	89	97	102	107	117	118	156	170	174	183	195
22	39	41	77	81	89	97	102	107	117	118	147	156	170	174	183	195
3	22	40	41	81	89	97	102	107	117	118	145	156	170	183	195	196
2	22	36	41	81	89	97	102	107	112	117	118	156	170	174	183	195
22	30	41	68	81	89	97	102	107	117	118	137	152	156	170	183	195
18	22	41	81	89	97	102	107	116	117	118	137	156	170	174	183	195
22	35	39	41	81	89	97	102	107	116	117	118	156	170	174	183	195
2	22	26	40	41	81	86	89	97	102	107	117	118	156	170	183	195
22	41	52	68	81	89	97	102	107	116	117	118	156	157	170	183	195
22	41	81	89	97	102	107	112	116	117	118	153	156	170	174	183	195
22	40	41	81	84	89	97	102	107	116	117	118	137	156	170	183	195
2	22	29	40	41	81	84	89	97	102	107	117	118	156	170	183	195
7	22	41	68	81	86	89	97	102	107	116	117	118	156	170	183	195
21	22	41	68	81	89	97	102	107	117	118	145	156	158	170	183	195
3	22	41	81	86	89	97	102	107	116	117	118	156	170	174	183	195
22	40	41	81	84	89	97	102	107	117	118	137	145	156	170	183	195
2	21	22	41	68	81	89	97	102	107	117	118	153	156	170	183	195
8	22	36	40	41	81	89	97	102	107	117	118	152	156	170	183	195
22	26	41	68	81	89	97	102	107	117	118	152	153	156	170	183	195
6	22	39	41	68	81	89	97	102	107	117	118	147	156	170	183	195
22	40	41	46	81	89	97	102	107	117	118	137	152	156	170	183	195
22	39	41	81	89	97	102	107	117	118	147	156	170	174	183	190	195
22	41	81	89	97	102	107	109	117	118	152	156	157	170	174	183	195
22	41	46	81	86	89	97	102	107	116	117	118	156	170	174	183	195
3	15	22	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	41	68	81	84	89	97	102	107	117	118	152	156	157	170	183	195
22	36	40	41	81	89	97	102	107	109	117	118	152	156	170	183	195
21	22	35	41	81	89	97	102	107	117	118	153	156	170	174	183	195
22	40	41	81	89	97	102	107	117	118	137	144	152	156	170	183	195
22	26	40	41	81	89	97	102	107	116	117	118	156	164	170	183	195
22	41	81	84	89	97	102	107	116	117	118	137	156	170	174	183	195
22	36	41	81	89	97	102	107	117	118	152	156	170	174	175	183	195
22	26	41	68	81	89	97	102	107	117	118	152	156	164	170	183	195
6	22	40	41	81	89	97	102	107	117	118	137	152	156	170	183	195
22	41	45	68	81	89	97	102	107	116	117	118	137	156	170	183	195
22	41	81	89	97	102	107	112	117	118	145	156	170	174	183	195	196
22	29	40	41	81	89	97	102	107	117	118	145	156	170	175	183	195
7	22	41	68	81	89	97	102	107	117	118	152	156	157	170	183	195
22	39	41	42	81	89	97	102	107	117	118	156	170	174	183	194	195
6	22	40	41	81	89	97	102	107	116	117	118	156	164	170	183	195
3	22	40	41	81	89	97	102	107	117	118	145	156	164	170	183	195
6	22	40	41	81	89	97	102	107	117	118	152	156	157	170	183	195
18	22	36	41	68	81	89	97	102	107	116	117	118	156	170	183	195
18	22	39	41	66	68	81	89	97	102	107	117	118	156	170	183	195
22	30	39	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	36	40	41	81	89	97	102	107	117	118	145	156	170	183	190	195
22	41	48	81	89	97	102	107	116	117	118	156	164	170	174	183	195
18	22	41	68	81	89	97	102	107	117	118	145	156	157	170	183	195
22	28	41	81	89	97	102	107	116	117	118	156	164	170	174	183	195
22	39	41	52	66	68	81	89	97	102	107	117	118	156	170	183	195
22	26	36	40	41	81	89	97	102	107	116	117	118	156	170	183	195
22	26	41	81	89	97	102	107	117	118	152	153	156	170	174	183	195
22	36	41	68	81	89	97	102	107	112	117	118	152	156	170	183	195
22	39	41	81	89	97	102	107	117	118	156	157	170	174	183	195	201
2	22	41	68	81	89	97	102	107	112	117	118	156	157	170	183	195
22	40	41	81	86	89	97	102	107	117	118	145	156	170	175	183	195
15	22	40	41	81	89	97	102	107	117	118	153	156	170	175	183	195
15	22	40	41	81	89	97	102	107	109	117	118	156	157	170	183	195
22	35	39	41	68	81	89	97	102	107	116	117	118	156	170	183	195
22	35	41	68	81	89	97	102	107	112	117	118	153	156	170	183	195
15	22	40	41	46	81	89	97	102	107	117	118	156	164	170	183	195
22	36	40	41	81	89	97	102	107	116	117	118	156	170	175	183	195
2	22	41	81	84	89	97	102	107	117	118	156	157	170	174	183	195
22	36	40	41	81	89	97	102	107	112	117	118	152	156	170	183	195
22	41	68	77	81	89	97	102	107	116	117	118	156	157	170	183	195
22	30	41	68	81	86	89	97	102	107	117	118	152	156	170	183	195
2	20	22	40	41	81	86	89	97	102	107	117	118	156	170	183	195
22	40	41	48	81	89	97	102	107	117	118	145	156	164	170	183	195
22	39	41	81	84	89	97	102	107	117	118	156	157	170	174	183	195
22	41	68	81	89	97	102	107	116	117	118	137	144	156	170	183	195
20	22	41	81	86	89	97	102	107	117	118	152	156	170	174	183	195
15	22	40	41	77	81	89	97	102	107	117	118	156	170	183	195	196
22	36	40	41	77	81	89	97	102	107	117	118	145	156	170	183	195
22	40	41	77	81	89	97	102	107	117	118	152	153	156	170	183	195
15	22	40	41	46	81	89	97	102	107	117	118	156	170	183	195	196
22	39	41	66	68	81	84	89	97	102	107	117	118	156	170	183	195
22	41	81	89	97	102	107	116	117	118	137	156	170	174	183	190	195
22	39	41	81	89	97	102	107	117	118	152	156	161	170	174	183	195
22	40	41	45	81	89	97	102	107	117	118	152	153	156	170	183	195
15	22	41	46	68	81	89	97	102	107	117	118	156	157	170	183	195
15	22	29	40	41	52	81	89	97	102	107	117	118	156	170	183	195
22	36	40	41	48	81	89	97	102	107	117	118	152	156	170	183	195
22	35	41	68	81	89	97	102	107	117	118	156	158	170	183	194	195
22	36	40	41	52	81	89	97	102	107	117	118	145	156	170	183	195
2	22	40	41	48	81	89	97	102	107	117	118	156	157	170	183	195
22	41	81	89	97	102	107	109	117	118	152	153	156	170	174	183	195
22	41	46	68	81	89	97	102	107	117	118	152	156	164	170	183	195
3	22	41	68	81	86	89	97	102	107	116	117	118	156	170	183	195
22	41	81	86	89	97	102	107	116	117	118	156	170	174	183	190	195
2	22	40	41	77	81	89	97	102	107	117	118	156	164	170	183	195
21	22	35	41	42	68	81	89	97	102	107	117	118	156	170	183	195
15	22	40	41	48	81	89	97	102	107	117	118	153	156	170	183	195
18	22	36	40	41	81	89	97	102	107	117	118	145	156	170	183	195
2	22	36	40	41	81	89	97	102	107	112	117	118	156	170	183	195
22	40	41	81	89	97	102	107	117	118	152	153	156	170	175	183	195
22	41	81	84	89	97	102	107	117	118	137	152	156	170	174	183	195
22	36	40	41	81	89	97	102	107	117	118	152	156	170	175	183	195
22	40	41	52	81	89	97	102	107	117	118	137	152	156	170	183	195
2	22	36	40	41	46	81	89	97	102	107	117	118	156	170	183	195
22	39	41	68	81	89	97	102	107	117	118	147	156	170	183	190	195
20	22	39	41	68	81	89	97	102	107	117	118	147	156	170	183	195
21	22	41	81	89	97	102	107	117	118	137	152	156	170	174	183	195
22	41	81	89	97	102	107	117	118	144	145	156	157	170	174	183	195
2	22	41	81	89	97	102	107	112	117	118	153	156	170	174	183	195
2	22	41	81	89	97	102	107	112	117	118	156	158	170	174	183	195
22	40	41	81	89	97	102	107	116	117	118	137	156	170	183	190	195
22	36	40	41	81	89	97	102	107	117	118	145	156	170	183	195	201
22	35	41	81	89	97	102	107	117	118	152	153	156	170	174	183	195
2	21	22	41	68	81	89	97	102	107	117	118	156	164	170	183	195
22	41	81	89	97	102	107	117	118	145	156	157	170	174	183	195	201
22	26	41	68	81	89	97	102	107	116	117	118	156	170	183	195	196
22	40	41	45	81	89	97	102	107	116	117	118	153	156	170	183	195
22	41	46	81	89	97	102	107	117	118	152	156	157	170	174	183	195
22	40	41	81	89	97	102	107	117	118	137	144	145	156	170	183	195
6	22	39	41	68	81	89	97	102	107	117	118	156	170	183	194	195
22	41	68	81	86	89	97	102	107	117	118	144	152	156	170	183	195
21	22	36	40	41	81	89	97	102	107	117	118	145	156	170	183	195
21	22	40	41	81	89	97	102	107	117	118	152	153	156	170	183	195
15	21	22	36	41	68	81	89	97	102	107	117	118	156	170	183	195
2	22	41	68	81	89	97	102	107	117	118	156	157	170	183	190	195
22	41	81	89	97	102	107	116	117	118	153	156	170	174	183	195	201
22	39	41	81	89	97	102	107	116	117	118	156	161	170	174	183	195
22	36	40	41	45	81	89	97	102	107	116	117	118	156	170	183	195
2	22	29	40	41	77	81	89	97	102	107	117	118	156	170	183	195
22	30	40	41	81	89	97	102	107	116	117	118	156	157	170	183	195
18	22	36	40	41	81	89	97	102	107	117	118	152	156	170	183	195
2	21	22	41	81	86	89	97	102	107	117	118	156	170	174	183	195
8	22	41	68	81	89	97	102	107	117	118	145	156	157	170	183	195
2	22	36	41	68	81	89	97	102	107	112	117	118	156	170	183	195
22	39	41	77	81	89	97	102	107	117	118	156	157	170	174	183	195
22	40	41	81	89	97	102	107	117	118	137	145	156	161	170	183	195
22	40	41	81	84	89	97	102	107	116	117	118	156	157	170	183	195
22	40	41	81	89	97	102	107	112	117	118	137	145	156	170	183	195
18	22	39	41	66	81	89	97	102	107	117	118	156	170	174	183	195
7	22	41	81	86	89	97	102	107	116	117	118	156	170	174	183	195
7	22	36	40	41	81	89	97	102	107	117	118	152	156	170	183	195
22	40	41	81	89	97	102	107	109	117	118	152	156	157	170	183	195
22	41	81	89	97	102	107	117	118	152	156	170	174	183	195	196	201
2	3	22	40	41	81	89	97	102	107	117	118	156	157	170	183	195
22	41	81	89	97	102	107	112	117	118	137	152	156	170	174	183	195
8	15	22	40	41	81	86	89	97	102	107	117	118	156	170	183	195
15	18	22	40	41	81	89	97	102	107	117	118	153	156	170	183	195
2	22	40	41	77	81	89	97	102	107	117	118	156	157	170	183	195
20	22	36	41	81	89	97	102	107	117	118	152	156	170	174	183	195
2	22	41	81	89	97	102	107	117	118	147	156	158	170	174	183	195
2	22	41	68	81	89	97	102	107	112	117	118	153	156	170	183	195
18	22	40	41	81	86	89	97	102	107	117	118	152	156	170	183	195
22	41	81	89	97	102	107	112	117	118	145	153	156	170	174	183	195
22	39	41	66	68	81	89	97	102	107	117	118	156	170	175	183	195
18	22	40	41	81	89	97	102	107	117	118	145	156	157	170	183	195
2	8	22	40	41	81	86	89	97	102	107	117	118	156	170	183	195
18	22	39	41	81	89	97	102	107	117	118	152	156	170	174	183	195
2	22	41	42	81	89	97	102	107	117	118	147	156	170	174	183	195
22	41	68	81	89	97	102	107	109	117	118	145	156	157	170	183	195
22	40	41	46	81	86	89	97	102	107	116	117	118	156	170	183	195
22	40	41	52	81	86	89	97	102	107	116	117	118	156	170	183	195
22	41	48	81	89	97	102	107	116	117	118	156	157	170	174	183	195
2	22	40	41	45	81	89	97	102	107	117	118	156	164	170	183	195
22	40	41	81	89	97	102	107	117	118	144	145	156	157	170	183	195
6	22	36	41	68	81	89	97	102	107	116	117	118	156	170	183	195
22	41	81	89	97	102	107	117	118	145	156	157	170	174	183	190	195
2	22	41	68	81	89	97	102	107	117	118	156	158	170	183	194	195
22	40	41	48	81	89	97	102	107	117	118	152	156	170	183	195	196
22	41	81	89	97	102	107	116	117	118	156	157	170	174	183	195	201
22	28	41	81	89	97	102	107	117	118	152	156	164	170	174	183	195
22	26	40	41	81	89	97	102	107	116	117	118	137	156	170	183	195
15	22	28	40	41	81	89	97	102	107	117	118	156	157	170	183	195
22	39	41	68	77	81	89	97	102	107	117	118	156	157	170	183	195
15	22	41	42	68	81	89	97	102	107	117	118	156	157	170	183	195
15	22	40	41	81	89	97	102	107	117	118	144	156	157	170	183	195
22	30	41	68	81	89	97	102	107	117	118	152	156	164	170	183	195
7	22	39	41	68	81	89	97	102	107	117	118	152	156	170	183	195
20	22	41	81	86	89	97	102	107	116	117	118	156	170	174	183	195
15	21	22	40	41	81	89	97	102	107	117	118	156	157	170	183	195
22	41	81	89	97	102	107	117	118	137	144	152	156	170	174	183	195
3	22	41	81	89	97	102	107	116	117	118	156	157	170	174	183	195
18	22	41	68	81	89	97	102	107	117	118	137	152	156	170	183	195
2	22	40	41	52	81	89	97	102	107	117	118	156	170	183	195	196
15	22	40	41	48	81	89	97	102	107	117	118	156	164	170	183	195
22	41	81	89	97	102	107	116	117	118	153	156	170	174	183	190	195
22	36	40	41	81	89	97	102	107	117	118	152	156	170	183	190	195
22	29	40	41	46	81	89	97	102	107	117	118	145	156	170	183	195
22	39	41	46	81	89	97	102	107	117	118	156	170	174	183	194	195
22	39	41	68	81	84	89	97	102	107	117	118	156	157	170	183	195
22	41	45	81	89	97	102	107	117	118	137	152	156	170	174	183	195
22	36	41	68	81	89	97	102	107	117	118	144	152	156	170	183	195
22	41	52	68	81	89	97	102	107	116	117	118	156	164	170	183	195
22	41	68	81	89	97	102	107	116	117	118	156	164	170	183	195	201
22	40	41	81	86	89	97	102	107	116	117	118	144	156	170	183	195
22	40	41	81	89	97	102	107	109	116	117	118	153	156	170	183	195
15	22	40	41	46	81	89	97	102	107	117	118	137	156	170	183	195
7	15	22	41	68	81	89	97	102	107	117	118	156	157	170	183	195
15	22	40	41	45	81	89	97	102	107	117	118	156	157	170	183	195
22	41	68	81	89	97	102	107	117	118	152	153	156	161	170	183	195
3	22	39	41	81	89	97	102	107	117	118	156	170	174	183	194	195
22	41	68	81	84	86	89	97	102	107	116	117	118	156	170	183	195
6	22	39	41	68	81	89	97	102	107	116	117	118	156	170	183	195
22	41	46	68	81	89	97	102	107	116	117	118	156	157	170	183	195
22	28	40	41	81	89	97	102	107	117	118	152	156	170	183	195	196
2	6	22	36	40	41	81	89	97	102	107	117	118	156	170	183	195
22	35	41	68	81	89	97	102	107	117	118	147	156	170	183	195	196
3	22	36	41	68	81	89	97	102	107	117	118	152	156	170	183	195
7	22	40	41	81	89	97	102	107	117	118	152	156	170	183	195	196
18	22	41	81	89	97	102	107	117	118	152	156	170	174	183	195	196
8	22	41	81	89	97	102	107	116	117	118	153	156	170	174	183	195
22	35	41	81	89	97	102	107	117	118	147	156	170	174	183	195	196
15	22	29	40	41	81	89	97	102	107	117	118	144	156	170	183	195
22	40	41	48	81	89	97	102	107	117	118	152	156	157	170	183	195
15	20	22	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	35	41	81	89	97	102	107	117	118	152	156	164	170	174	183	195
2	22	40	41	81	89	97	102	107	117	118	137	144	156	170	183	195
15	22	28	41	81	89	97	102	107	117	118	156	157	170	174	183	195
7	22	40	41	81	89	97	102	107	116	117	118	156	164	170	183	195
22	39	41	45	81	89	97	102	107	117	118	156	157	170	174	183	195
22	36	41	45	81	89	97	102	107	117	118	152	156	170	174	183	195
22	41	68	81	89	97	102	107	112	117	118	137	152	156	170	183	195
15	20	22	41	68	81	89	97	102	107	117	118	156	157	170	183	195
22	40	41	81	89	97	102	107	116	117	118	153	156	170	175	183	195
22	40	41	81	89	97	102	107	116	117	118	156	157	161	170	183	195
22	41	68	81	89	97	102	107	116	117	118	156	170	183	190	195	196
22	41	68	77	81	89	97	102	107	116	117	118	137	156	170	183	195
22	29	40	41	45	81	89	97	102	107	117	118	145	156	170	183	195
22	41	68	81	89	97	102	107	117	118	152	156	157	170	183	195	201
22	36	40	41	81	89	97	102	107	112	117	118	145	156	170	183	195
15	18	22	41	81	89	97	102	107	117	118	156	157	170	174	183	195
22	41	68	81	89	97	102	107	116	117	118	144	156	157	170	183	195
8	22	41	81	89	97	102	107	117	118	137	152	156	170	174	183	195
18	22	39	41	81	89	97	102	107	116	117	118	156	170	174	183	195
20	22	39	41	66	68	81	89	97	102	107	117	118	156	170	183	195
15	22	40	41	45	81	86	89	97	102	107	117	118	156	170	183	195
2	21	22	41	81	89	97	102	107	117	118	156	164	170	174	183	195
22	28	41	81	89	97	102	107	116	117	118	153	156	170	174	183	195
2	21	22	36	40	41	81	89	97	102	107	117	118	156	170	183	195
15	22	41	81	89	97	102	107	117	118	156	158	170	174	183	194	195
22	35	36	41	68	81	89	97	102	107	117	118	156	170	183	194	195
22	41	68	81	86	89	97	102	107	117	118	152	156	170	183	190	195
18	22	41	68	81	86	89	97	102	107	117	118	152	156	170	183	195
18	22	41	68	81	89	97	102	107	116	117	118	137	156	170	183	195
22	41	68	81	89	97	102	107	109	116	117	118	156	157	170	183	195
15	22	41	81	89	97	102	107	112	117	118	156	164	170	174	183	195
22	30	39	41	81	89	97	102	107	117	118	156	170	174	183	194	195
22	41	48	68	81	89	97	102	107	117	118	145	156	157	170	183	195
22	41	42	81	89	97	102	107	117	118	145	156	157	170	174	183	195
22	40	41	81	89	97	102	107	112	117	118	152	156	164	170	183	195
22	28	41	68	81	86	89	97	102	107	116	117	118	156	170	183	195
22	41	77	81	89	97	102	107	116	117	118	156	157	170	174	183	195
22	41	81	89	97	102	107	112	117	118	145	156	164	170	174	183	195
